"units","variable","hour","day","ref","refWeekend","floor","zone","subzone","sdTimes","value","time","min","max"
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:25:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:10:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:30:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:35:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:15:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,21.1,"00:00:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:05:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:55:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:50:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:20:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:40:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:45:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:25:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:10:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:30:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:35:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:15:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,21.1,"00:00:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:05:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:55:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:50:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:20:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:40:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:45:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:25:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:10:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:30:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:35:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:15:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,21.1,"00:00:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:05:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:55:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:50:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:20:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:40:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:45:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:25:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:10:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:30:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:35:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:15:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,21.1,"00:00:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:05:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:55:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:50:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:20:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:40:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:45:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:25:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:10:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:30:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:35:00",12.2806,36.3448
"C","F_3_Z_9..Thermostat.Cooling.Setpoint",0,"7",21.1,21.1,"3","9","",-1.67827978035324,15.56,"00:15:00",12.2806,36.3448
