"units","variable","hour","day","ref","refWeekend","floor","zone","subzone","sdTimes","value","time","min","max"
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:00:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:50:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:30:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:10:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:25:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:15:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:20:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:00:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:05:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:05:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:40:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:55:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:45:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:35:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:40:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:55:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:45:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:35:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:50:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:30:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:10:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:25:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:15:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:20:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:00:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:05:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:40:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:55:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:45:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:35:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:50:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:30:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:10:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:25:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:15:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",21,"9",24,24,"3","5","",-2.44186131017135,15.56,"21:20:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:30:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:05:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:15:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:00:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:10:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,26.7,"22:55:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:20:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,26.7,"22:50:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:40:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:35:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:45:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:25:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:30:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:05:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:15:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:00:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:10:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,26.7,"22:55:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:20:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,26.7,"22:50:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:40:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:35:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:45:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:25:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:30:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:05:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:15:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:00:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:10:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,26.7,"22:55:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:20:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,26.7,"22:50:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:40:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:35:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:45:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:25:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:30:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:05:00",12.4875,26.7001
"C","F_3_Z_5..Thermostat.Cooling.Setpoint",22,"9",25.2375,24,"3","5","",-2.26272397274468,15.56,"22:15:00",12.4875,26.7001
